date,market,crop,price_per_kg
2023-05-15,minna,maize,341.68
2023-05-16,minna,maize,309.11
2023-05-17,minna,maize,315.11
2023-05-18,minna,maize,283.88
2023-05-19,minna,maize,306.63
2023-05-20,minna,maize,313.11
2023-05-21,minna,maize,304.58
2023-05-22,minna,maize,320.06
2023-05-23,minna,maize,326.57
2023-05-24,minna,maize,286.01
2023-05-25,minna,maize,319.55
2023-05-26,minna,maize,312.5
2023-05-27,minna,maize,306.31
2023-05-28,minna,maize,282.24
2023-05-29,minna,maize,328.88
2023-05-30,minna,maize,312.2
2023-05-31,minna,maize,278.7
2023-06-01,minna,maize,302.18
2023-06-02,minna,maize,310.81
2023-06-03,minna,maize,313.43
2023-06-04,minna,maize,303.59
2023-06-05,minna,maize,310.65
2023-06-06,minna,maize,337.73
2023-06-07,minna,maize,328.82
2023-06-08,minna,maize,290.43
2023-06-09,minna,maize,295.68
2023-06-10,minna,maize,302.95
2023-06-11,minna,maize,277.7
2023-06-12,minna,maize,283.77
2023-06-13,minna,maize,279.29
2023-06-14,minna,maize,286.36
2023-06-15,minna,maize,325.03
2023-06-16,minna,maize,290.45
2023-06-17,minna,maize,287.62
2023-06-18,minna,maize,316.66
2023-06-19,minna,maize,296.04
2023-06-20,minna,maize,309.11
2023-06-21,minna,maize,291.32
2023-06-22,minna,maize,274.64
2023-06-23,minna,maize,309.17
2023-06-24,minna,maize,278.0
2023-06-25,minna,maize,293.69
2023-06-26,minna,maize,290.03
2023-06-27,minna,maize,303.99
2023-06-28,minna,maize,292.22
2023-06-29,minna,maize,298.51
2023-06-30,minna,maize,276.29
2023-07-01,minna,maize,330.55
2023-07-02,minna,maize,281.24
2023-07-03,minna,maize,317.74
2023-07-04,minna,maize,301.34
2023-07-05,minna,maize,300.9
2023-07-06,minna,maize,303.87
2023-07-07,minna,maize,269.33
2023-07-08,minna,maize,312.62
2023-07-09,minna,maize,289.68
2023-07-10,minna,maize,315.72
2023-07-11,minna,maize,294.54
2023-07-12,minna,maize,290.79
2023-07-13,minna,maize,276.42
2023-07-14,minna,maize,284.13
2023-07-15,minna,maize,301.98
2023-07-16,minna,maize,275.14
2023-07-17,minna,maize,264.33
2023-07-18,minna,maize,281.33
2023-07-19,minna,maize,306.98
2023-07-20,minna,maize,321.03
2023-07-21,minna,maize,283.01
2023-07-22,minna,maize,269.29
2023-07-23,minna,maize,287.39
2023-07-24,minna,maize,295.08
2023-07-25,minna,maize,300.74
2023-07-26,minna,maize,324.2
2023-07-27,minna,maize,294.6
2023-07-28,minna,maize,316.09
2023-07-29,minna,maize,283.25
2023-07-30,minna,maize,291.28
2023-07-31,minna,maize,280.47
2023-08-01,minna,maize,278.74
2023-08-02,minna,maize,284.72
2023-08-03,minna,maize,284.05
2023-08-04,minna,maize,278.69
2023-08-05,minna,maize,279.12
2023-08-06,minna,maize,303.92
2023-08-07,minna,maize,319.07
2023-08-08,minna,maize,278.65
2023-08-09,minna,maize,280.9
2023-08-10,minna,maize,293.48
2023-08-11,minna,maize,333.84
2023-08-12,minna,maize,285.89
2023-08-13,minna,maize,299.07
2023-08-14,minna,maize,307.4
2023-08-15,minna,maize,288.59
2023-08-16,minna,maize,297.07
2023-08-17,minna,maize,291.76
2023-08-18,minna,maize,297.83
2023-08-19,minna,maize,265.74
2023-08-20,minna,maize,284.28
2023-08-21,minna,maize,288.08
2023-08-22,minna,maize,287.43
2023-08-23,minna,maize,297.25
2023-08-24,minna,maize,286.24
2023-08-25,minna,maize,261.42
2023-08-26,minna,maize,287.57
2023-08-27,minna,maize,264.54
2023-08-28,minna,maize,266.91
2023-08-29,minna,maize,270.77
2023-08-30,minna,maize,275.03
2023-08-31,minna,maize,252.65
2023-09-01,minna,maize,292.96
2023-09-02,minna,maize,257.71
2023-09-03,minna,maize,299.02
2023-09-04,minna,maize,257.29
2023-09-05,minna,maize,293.72
2023-09-06,minna,maize,273.2
2023-09-07,minna,maize,246.91
2023-09-08,minna,maize,256.78
2023-09-09,minna,maize,292.63
2023-09-10,minna,maize,278.75
2023-09-11,minna,maize,270.23
2023-09-12,minna,maize,237.04
2023-09-13,minna,maize,291.84
2023-09-14,minna,maize,298.77
2023-09-15,minna,maize,295.54
2023-09-16,minna,maize,259.83
2023-09-17,minna,maize,274.68
2023-09-18,minna,maize,275.92
2023-09-19,minna,maize,244.56
2023-09-20,minna,maize,270.29
2023-09-21,minna,maize,283.5
2023-09-22,minna,maize,278.38
2023-09-23,minna,maize,249.23
2023-09-24,minna,maize,252.61
2023-09-25,minna,maize,277.52
2023-09-26,minna,maize,274.68
2023-09-27,minna,maize,230.05
2023-09-28,minna,maize,226.53
2023-09-29,minna,maize,262.57
2023-09-30,minna,maize,254.31
2023-10-01,minna,maize,258.36
2023-10-02,minna,maize,256.23
2023-10-03,minna,maize,277.2
2023-10-04,minna,maize,263.31
2023-10-05,minna,maize,265.43
2023-10-06,minna,maize,240.38
2023-10-07,minna,maize,209.02
2023-10-08,minna,maize,277.37
2023-10-09,minna,maize,292.61
2023-10-10,minna,maize,254.15
2023-10-11,minna,maize,262.84
2023-10-12,minna,maize,263.62
2023-10-13,minna,maize,283.94
2023-10-14,minna,maize,271.53
2023-10-15,minna,maize,265.14
2023-10-16,minna,maize,258.04
2023-10-17,minna,maize,257.75
2023-10-18,minna,maize,234.43
2023-10-19,minna,maize,250.25
2023-10-20,minna,maize,269.36
2023-10-21,minna,maize,251.86
2023-10-22,minna,maize,255.78
2023-10-23,minna,maize,236.76
2023-10-24,minna,maize,261.27
2023-10-25,minna,maize,231.73
2023-10-26,minna,maize,258.24
2023-10-27,minna,maize,250.62
2023-10-28,minna,maize,226.47
2023-10-29,minna,maize,269.25
2023-10-30,minna,maize,250.06
2023-10-31,minna,maize,280.77
2023-11-01,minna,maize,274.62
2023-11-02,minna,maize,238.22
2023-11-03,minna,maize,239.28
2023-11-04,minna,maize,233.18
2023-11-05,minna,maize,226.56
2023-11-06,minna,maize,244.12
2023-11-07,minna,maize,272.44
2023-11-08,minna,maize,220.74
2023-11-09,minna,maize,262.87
2023-11-10,minna,maize,261.34
2023-11-11,minna,maize,257.83
2023-11-12,minna,maize,260.33
2023-11-13,minna,maize,231.95
2023-11-14,minna,maize,260.3
2023-11-15,minna,maize,240.01
2023-11-16,minna,maize,210.54
2023-11-17,minna,maize,248.88
2023-11-18,minna,maize,234.87
2023-11-19,minna,maize,268.41
2023-11-20,minna,maize,243.02
2023-11-21,minna,maize,247.92
2023-11-22,minna,maize,253.0
2023-11-23,minna,maize,242.77
2023-11-24,minna,maize,245.11
2023-11-25,minna,maize,259.46
2023-11-26,minna,maize,230.05
2023-11-27,minna,maize,235.48
2023-11-28,minna,maize,231.28
2023-11-29,minna,maize,267.96
2023-11-30,minna,maize,235.08
2023-12-01,minna,maize,243.5
2023-12-02,minna,maize,236.38
2023-12-03,minna,maize,240.75
2023-12-04,minna,maize,234.07
2023-12-05,minna,maize,252.35
2023-12-06,minna,maize,229.23
2023-12-07,minna,maize,224.37
2023-12-08,minna,maize,236.45
2023-12-09,minna,maize,232.7
2023-12-10,minna,maize,224.37
2023-12-11,minna,maize,239.85
2023-12-12,minna,maize,219.32
2023-12-13,minna,maize,271.16
2023-12-14,minna,maize,221.8
2023-12-15,minna,maize,234.73
2023-12-16,minna,maize,238.42
2023-12-17,minna,maize,270.38
2023-12-18,minna,maize,218.06
2023-12-19,minna,maize,246.73
2023-12-20,minna,maize,260.44
2023-12-21,minna,maize,239.82
2023-12-22,minna,maize,226.66
2023-12-23,minna,maize,242.94
2023-12-24,minna,maize,268.01
2023-12-25,minna,maize,235.22
2023-12-26,minna,maize,266.69
2023-12-27,minna,maize,248.7
2023-12-28,minna,maize,263.67
2023-12-29,minna,maize,248.2
2023-12-30,minna,maize,237.5
2023-12-31,minna,maize,270.09
2024-01-01,minna,maize,248.52
2024-01-02,minna,maize,247.71
2024-01-03,minna,maize,257.62
2024-01-04,minna,maize,259.51
2024-01-05,minna,maize,257.91
2024-01-06,minna,maize,224.89
2024-01-07,minna,maize,235.94
2024-01-08,minna,maize,235.77
2024-01-09,minna,maize,234.03
2024-01-10,minna,maize,232.75
2024-01-11,minna,maize,235.97
2024-01-12,minna,maize,251.55
2024-01-13,minna,maize,254.14
2024-01-14,minna,maize,246.71
2024-01-15,minna,maize,240.39
2024-01-16,minna,maize,266.63
2024-01-17,minna,maize,245.88
2024-01-18,minna,maize,261.83
2024-01-19,minna,maize,238.96
2024-01-20,minna,maize,254.23
2024-01-21,minna,maize,268.66
2024-01-22,minna,maize,208.37
2024-01-23,minna,maize,238.52
2024-01-24,minna,maize,257.88
2024-01-25,minna,maize,267.61
2024-01-26,minna,maize,252.39
2024-01-27,minna,maize,250.29
2024-01-28,minna,maize,274.46
2024-01-29,minna,maize,269.58
2024-01-30,minna,maize,237.03
2024-01-31,minna,maize,252.4
2024-02-01,minna,maize,256.42
2024-02-02,minna,maize,277.52
2024-02-03,minna,maize,264.76
2024-02-04,minna,maize,250.21
2024-02-05,minna,maize,255.48
2024-02-06,minna,maize,223.57
2024-02-07,minna,maize,267.59
2024-02-08,minna,maize,262.97
2024-02-09,minna,maize,271.98
2024-02-10,minna,maize,251.55
2024-02-11,minna,maize,256.06
2024-02-12,minna,maize,247.08
2024-02-13,minna,maize,237.23
2024-02-14,minna,maize,245.96
2024-02-15,minna,maize,227.68
2024-02-16,minna,maize,269.94
2024-02-17,minna,maize,223.0
2024-02-18,minna,maize,287.82
2024-02-19,minna,maize,230.07
2024-02-20,minna,maize,280.46
2024-02-21,minna,maize,243.98
2024-02-22,minna,maize,266.89
2024-02-23,minna,maize,247.19
2024-02-24,minna,maize,284.77
2024-02-25,minna,maize,260.23
2024-02-26,minna,maize,276.44
2024-02-27,minna,maize,261.59
2024-02-28,minna,maize,266.27
2024-02-29,minna,maize,270.75
2024-03-01,minna,maize,253.66
2024-03-02,minna,maize,242.61
2024-03-03,minna,maize,242.74
2024-03-04,minna,maize,263.92
2024-03-05,minna,maize,256.13
2024-03-06,minna,maize,231.22
2024-03-07,minna,maize,272.42
2024-03-08,minna,maize,246.38
2024-03-09,minna,maize,247.76
2024-03-10,minna,maize,265.39
2024-03-11,minna,maize,252.74
2024-03-12,minna,maize,268.9
2024-03-13,minna,maize,297.76
2024-03-14,minna,maize,262.23
2024-03-15,minna,maize,252.32
2024-03-16,minna,maize,271.85
2024-03-17,minna,maize,257.71
2024-03-18,minna,maize,270.47
2024-03-19,minna,maize,275.47
2024-03-20,minna,maize,270.63
2024-03-21,minna,maize,272.57
2024-03-22,minna,maize,275.19
2024-03-23,minna,maize,297.25
2024-03-24,minna,maize,269.46
2024-03-25,minna,maize,275.83
2024-03-26,minna,maize,287.71
2024-03-27,minna,maize,282.2
2024-03-28,minna,maize,270.06
2024-03-29,minna,maize,289.92
2024-03-30,minna,maize,263.32
2024-03-31,minna,maize,273.76
2024-04-01,minna,maize,265.99
2024-04-02,minna,maize,287.2
2024-04-03,minna,maize,297.17
2024-04-04,minna,maize,282.95
2024-04-05,minna,maize,281.26
2024-04-06,minna,maize,267.28
2024-04-07,minna,maize,270.51
2024-04-08,minna,maize,263.58
2024-04-09,minna,maize,249.1
2024-04-10,minna,maize,277.04
2024-04-11,minna,maize,279.06
2024-04-12,minna,maize,317.5
2024-04-13,minna,maize,308.75
2024-04-14,minna,maize,293.92
2024-04-15,minna,maize,317.94
2024-04-16,minna,maize,307.91
2024-04-17,minna,maize,256.46
2024-04-18,minna,maize,304.16
2024-04-19,minna,maize,299.31
2024-04-20,minna,maize,284.59
2024-04-21,minna,maize,267.95
2024-04-22,minna,maize,299.35
2024-04-23,minna,maize,259.0
2024-04-24,minna,maize,291.12
2024-04-25,minna,maize,282.61
2024-04-26,minna,maize,273.39
2024-04-27,minna,maize,311.49
2024-04-28,minna,maize,293.26
2024-04-29,minna,maize,297.16
2024-04-30,minna,maize,309.02
2024-05-01,minna,maize,295.59
2024-05-02,minna,maize,303.25
2024-05-03,minna,maize,309.44
2024-05-04,minna,maize,306.24
2024-05-05,minna,maize,302.55
2024-05-06,minna,maize,326.09
2024-05-07,minna,maize,318.41
2024-05-08,minna,maize,298.68
2024-05-09,minna,maize,286.67
2024-05-10,minna,maize,311.0
2024-05-11,minna,maize,305.13
2024-05-12,minna,maize,328.61
2024-05-13,minna,maize,318.16
2024-05-14,minna,maize,315.35
2024-05-15,minna,maize,304.44
2024-05-16,minna,maize,291.43
2024-05-17,minna,maize,302.42
2024-05-18,minna,maize,313.35
2024-05-19,minna,maize,280.16
2024-05-20,minna,maize,326.27
2024-05-21,minna,maize,339.5
2024-05-22,minna,maize,278.65
2024-05-23,minna,maize,287.58
2024-05-24,minna,maize,313.14
2024-05-25,minna,maize,301.28
2024-05-26,minna,maize,314.79
2024-05-27,minna,maize,310.28
2024-05-28,minna,maize,296.28
2024-05-29,minna,maize,332.27
2024-05-30,minna,maize,320.23
2024-05-31,minna,maize,305.12
2024-06-01,minna,maize,337.32
2024-06-02,minna,maize,307.05
2024-06-03,minna,maize,296.38
2024-06-04,minna,maize,318.78
2024-06-05,minna,maize,321.94
2024-06-06,minna,maize,325.24
2024-06-07,minna,maize,328.31
2024-06-08,minna,maize,326.1
2024-06-09,minna,maize,326.03
2024-06-10,minna,maize,310.5
2024-06-11,minna,maize,309.41
2024-06-12,minna,maize,331.75
2024-06-13,minna,maize,324.64
2024-06-14,minna,maize,334.01
2024-06-15,minna,maize,295.82
2024-06-16,minna,maize,314.83
2024-06-17,minna,maize,352.23
2024-06-18,minna,maize,332.0
2024-06-19,minna,maize,328.58
2024-06-20,minna,maize,335.4
2024-06-21,minna,maize,358.89
2024-06-22,minna,maize,356.17
2024-06-23,minna,maize,301.87
2024-06-24,minna,maize,308.02
2024-06-25,minna,maize,302.34
2024-06-26,minna,maize,316.09
2024-06-27,minna,maize,328.85
2024-06-28,minna,maize,332.2
2024-06-29,minna,maize,305.52
2024-06-30,minna,maize,300.82
2024-07-01,minna,maize,318.17
2024-07-02,minna,maize,344.38
2024-07-03,minna,maize,347.5
2024-07-04,minna,maize,357.37
2024-07-05,minna,maize,331.19
2024-07-06,minna,maize,344.81
2024-07-07,minna,maize,348.02
2024-07-08,minna,maize,325.37
2024-07-09,minna,maize,339.34
2024-07-10,minna,maize,343.91
2024-07-11,minna,maize,320.31
2024-07-12,minna,maize,359.79
2024-07-13,minna,maize,334.44
2024-07-14,minna,maize,336.76
2024-07-15,minna,maize,321.31
2024-07-16,minna,maize,324.27
2024-07-17,minna,maize,302.94
2024-07-18,minna,maize,337.8
2024-07-19,minna,maize,375.7
2024-07-20,minna,maize,322.08
2024-07-21,minna,maize,383.62
2024-07-22,minna,maize,360.05
2024-07-23,minna,maize,331.48
2024-07-24,minna,maize,339.49
2024-07-25,minna,maize,337.33
2024-07-26,minna,maize,365.86
2024-07-27,minna,maize,347.96
2024-07-28,minna,maize,358.46
2024-07-29,minna,maize,346.15
2024-07-30,minna,maize,339.25
2024-07-31,minna,maize,346.26
2024-08-01,minna,maize,335.31
2024-08-02,minna,maize,319.59
2024-08-03,minna,maize,354.57
2024-08-04,minna,maize,319.38
2024-08-05,minna,maize,338.52
2024-08-06,minna,maize,336.16
2024-08-07,minna,maize,353.0
2024-08-08,minna,maize,367.35
2024-08-09,minna,maize,362.08
2024-08-10,minna,maize,354.16
2024-08-11,minna,maize,334.43
2024-08-12,minna,maize,341.49
2024-08-13,minna,maize,339.47
2024-08-14,minna,maize,337.51
2024-08-15,minna,maize,338.75
2024-08-16,minna,maize,338.53
2024-08-17,minna,maize,338.03
2024-08-18,minna,maize,360.04
2024-08-19,minna,maize,329.48
2024-08-20,minna,maize,334.63
2024-08-21,minna,maize,321.7
2024-08-22,minna,maize,367.79
2024-08-23,minna,maize,334.05
2024-08-24,minna,maize,356.51
2024-08-25,minna,maize,353.8
2024-08-26,minna,maize,366.84
2024-08-27,minna,maize,343.54
2024-08-28,minna,maize,332.36
2024-08-29,minna,maize,323.14
2024-08-30,minna,maize,304.42
2024-08-31,minna,maize,349.63
2024-09-01,minna,maize,359.12
2024-09-02,minna,maize,354.54
2024-09-03,minna,maize,323.95
2024-09-04,minna,maize,363.36
2024-09-05,minna,maize,336.81
2024-09-06,minna,maize,333.66
2024-09-07,minna,maize,336.56
2024-09-08,minna,maize,348.83
2024-09-09,minna,maize,324.92
2024-09-10,minna,maize,347.11
2024-09-11,minna,maize,354.27
2024-09-12,minna,maize,364.66
2024-09-13,minna,maize,350.4
2024-09-14,minna,maize,327.18
2024-09-15,minna,maize,349.97
2024-09-16,minna,maize,331.43
2024-09-17,minna,maize,330.52
2024-09-18,minna,maize,326.74
2024-09-19,minna,maize,318.3
2024-09-20,minna,maize,338.84
2024-09-21,minna,maize,364.77
2024-09-22,minna,maize,381.98
2024-09-23,minna,maize,338.57
2024-09-24,minna,maize,363.92
2024-09-25,minna,maize,341.16
2024-09-26,minna,maize,321.83
2024-09-27,minna,maize,357.76
2024-09-28,minna,maize,350.53
2024-09-29,minna,maize,374.67
2024-09-30,minna,maize,323.21
2024-10-01,minna,maize,389.43
2024-10-02,minna,maize,370.86
2024-10-03,minna,maize,346.07
2024-10-04,minna,maize,341.64
2024-10-05,minna,maize,335.11
2024-10-06,minna,maize,347.61
2024-10-07,minna,maize,342.95
2024-10-08,minna,maize,353.48
2024-10-09,minna,maize,340.94
2024-10-10,minna,maize,366.95
2024-10-11,minna,maize,347.01
2024-10-12,minna,maize,340.98
2024-10-13,minna,maize,360.41
2024-10-14,minna,maize,319.68
2024-10-15,minna,maize,349.55
2024-10-16,minna,maize,344.51
2024-10-17,minna,maize,322.3
2024-10-18,minna,maize,317.52
2024-10-19,minna,maize,358.95
2024-10-20,minna,maize,357.99
2024-10-21,minna,maize,345.65
2024-10-22,minna,maize,369.06
2024-10-23,minna,maize,349.28
2024-10-24,minna,maize,361.42
2024-10-25,minna,maize,348.45
2024-10-26,minna,maize,337.53
2024-10-27,minna,maize,325.29
2024-10-28,minna,maize,331.98
2024-10-29,minna,maize,337.0
2024-10-30,minna,maize,361.54
2024-10-31,minna,maize,352.17
2024-11-01,minna,maize,345.15
2024-11-02,minna,maize,353.12
2024-11-03,minna,maize,347.57
2024-11-04,minna,maize,343.2
2024-11-05,minna,maize,315.92
2024-11-06,minna,maize,356.01
2024-11-07,minna,maize,331.22
2024-11-08,minna,maize,354.6
2024-11-09,minna,maize,355.75
2024-11-10,minna,maize,327.0
2024-11-11,minna,maize,351.48
2024-11-12,minna,maize,331.06
2024-11-13,minna,maize,330.81
2024-11-14,minna,maize,339.84
2024-11-15,minna,maize,339.91
2024-11-16,minna,maize,335.78
2024-11-17,minna,maize,314.4
2024-11-18,minna,maize,332.61
2024-11-19,minna,maize,369.01
2024-11-20,minna,maize,291.09
2024-11-21,minna,maize,346.69
2024-11-22,minna,maize,349.18
2024-11-23,minna,maize,311.8
2024-11-24,minna,maize,325.03
2024-11-25,minna,maize,316.51
2024-11-26,minna,maize,359.85
2024-11-27,minna,maize,347.95
2024-11-28,minna,maize,348.3
2024-11-29,minna,maize,332.11
2024-11-30,minna,maize,349.96
2024-12-01,minna,maize,329.34
2024-12-02,minna,maize,349.87
2024-12-03,minna,maize,326.37
2024-12-04,minna,maize,317.83
2024-12-05,minna,maize,355.56
2024-12-06,minna,maize,327.09
2024-12-07,minna,maize,313.23
2024-12-08,minna,maize,312.64
2024-12-09,minna,maize,312.27
2024-12-10,minna,maize,338.66
2024-12-11,minna,maize,323.79
2024-12-12,minna,maize,360.07
2024-12-13,minna,maize,342.62
2024-12-14,minna,maize,327.96
2024-12-15,minna,maize,345.09
2024-12-16,minna,maize,315.56
2024-12-17,minna,maize,294.31
2024-12-18,minna,maize,307.13
2024-12-19,minna,maize,324.1
2024-12-20,minna,maize,318.0
2024-12-21,minna,maize,333.6
2024-12-22,minna,maize,318.62
2024-12-23,minna,maize,331.55
2024-12-24,minna,maize,342.64
2024-12-25,minna,maize,317.25
2024-12-26,minna,maize,327.27
2024-12-27,minna,maize,291.45
2024-12-28,minna,maize,315.98
2024-12-29,minna,maize,298.57
2024-12-30,minna,maize,319.22
2024-12-31,minna,maize,320.17
2023-01-01,lagos,rice,423.45
2023-01-02,lagos,rice,400.45
2023-01-03,lagos,rice,400.12
2023-01-04,lagos,rice,447.72
2023-01-05,lagos,rice,411.21
2023-01-06,lagos,rice,408.05
2023-01-07,lagos,rice,459.8
2023-01-08,lagos,rice,439.69
2023-01-09,lagos,rice,415.44
2023-01-10,lagos,rice,428.85
2023-01-11,lagos,rice,456.68
2023-01-12,lagos,rice,437.56
2023-01-13,lagos,rice,447.54
2023-01-14,lagos,rice,440.59
2023-01-15,lagos,rice,443.18
2023-01-16,lagos,rice,429.78
2023-01-17,lagos,rice,429.95
2023-01-18,lagos,rice,434.59
2023-01-19,lagos,rice,442.56
2023-01-20,lagos,rice,427.16
2023-01-21,lagos,rice,434.15
2023-01-22,lagos,rice,427.95
2023-01-23,lagos,rice,435.26
2023-01-24,lagos,rice,414.36
2023-01-25,lagos,rice,475.68
2023-01-26,lagos,rice,423.72
2023-01-27,lagos,rice,430.16
2023-01-28,lagos,rice,423.55
2023-01-29,lagos,rice,446.74
2023-01-30,lagos,rice,434.55
2023-01-31,lagos,rice,423.05
2023-02-01,lagos,rice,449.15
2023-02-02,lagos,rice,451.86
2023-02-03,lagos,rice,438.92
2023-02-04,lagos,rice,430.11
2023-02-05,lagos,rice,475.62
2023-02-06,lagos,rice,447.06
2023-02-07,lagos,rice,422.22
2023-02-08,lagos,rice,465.1
2023-02-09,lagos,rice,429.93
2023-02-10,lagos,rice,487.12
2023-02-11,lagos,rice,445.77
2023-02-12,lagos,rice,461.02
2023-02-13,lagos,rice,412.87
2023-02-14,lagos,rice,425.95
2023-02-15,lagos,rice,467.7
2023-02-16,lagos,rice,452.24
2023-02-17,lagos,rice,479.93
2023-02-18,lagos,rice,455.94
2023-02-19,lagos,rice,451.12
2023-02-20,lagos,rice,476.33
2023-02-21,lagos,rice,465.77
2023-02-22,lagos,rice,447.29
2023-02-23,lagos,rice,433.67
2023-02-24,lagos,rice,414.06
2023-02-25,lagos,rice,445.0
2023-02-26,lagos,rice,433.71
2023-02-27,lagos,rice,493.77
2023-02-28,lagos,rice,443.13
2023-03-01,lagos,rice,443.18
2023-03-02,lagos,rice,430.37
2023-03-03,lagos,rice,450.6
2023-03-04,lagos,rice,444.8
2023-03-05,lagos,rice,483.07
2023-03-06,lagos,rice,458.83
2023-03-07,lagos,rice,456.49
2023-03-08,lagos,rice,454.95
2023-03-09,lagos,rice,469.89
2023-03-10,lagos,rice,450.83
2023-03-11,lagos,rice,468.88
2023-03-12,lagos,rice,484.21
2023-03-13,lagos,rice,466.46
2023-03-14,lagos,rice,455.7
2023-03-15,lagos,rice,445.03
2023-03-16,lagos,rice,456.11
2023-03-17,lagos,rice,469.7
2023-03-18,lagos,rice,437.1
2023-03-19,lagos,rice,474.7
2023-03-20,lagos,rice,465.26
2023-03-21,lagos,rice,460.02
2023-03-22,lagos,rice,452.35
2023-03-23,lagos,rice,455.59
2023-03-24,lagos,rice,472.85
2023-03-25,lagos,rice,461.78
2023-03-26,lagos,rice,456.25
2023-03-27,lagos,rice,471.85
2023-03-28,lagos,rice,472.81
2023-03-29,lagos,rice,445.47
2023-03-30,lagos,rice,474.44
2023-03-31,lagos,rice,505.14
2023-04-01,lagos,rice,473.46
2023-04-02,lagos,rice,439.62
2023-04-03,lagos,rice,469.45
2023-04-04,lagos,rice,438.12
2023-04-05,lagos,rice,517.08
2023-04-06,lagos,rice,502.69
2023-04-07,lagos,rice,457.27
2023-04-08,lagos,rice,432.67
2023-04-09,lagos,rice,454.44
2023-04-10,lagos,rice,465.67
2023-04-11,lagos,rice,441.02
2023-04-12,lagos,rice,467.9
2023-04-13,lagos,rice,466.26
2023-04-14,lagos,rice,471.4
2023-04-15,lagos,rice,473.26
2023-04-16,lagos,rice,454.65
2023-04-17,lagos,rice,456.61
2023-04-18,lagos,rice,470.96
2023-04-19,lagos,rice,460.49
2023-04-20,lagos,rice,484.89
2023-04-21,lagos,rice,471.34
2023-04-22,lagos,rice,500.3
2023-04-23,lagos,rice,484.01
2023-04-24,lagos,rice,488.62
2023-04-25,lagos,rice,473.48
2023-04-26,lagos,rice,474.0
2023-04-27,lagos,rice,498.91
2023-04-28,lagos,rice,465.82
2023-04-29,lagos,rice,480.5
2023-04-30,lagos,rice,467.81
2023-05-01,lagos,rice,467.87
2023-05-02,lagos,rice,453.8
2023-05-03,lagos,rice,460.6
2023-05-04,lagos,rice,457.75
2023-05-05,lagos,rice,481.79
2023-05-06,lagos,rice,488.88
2023-05-07,lagos,rice,471.07
2023-05-08,lagos,rice,476.23
2023-05-09,lagos,rice,470.26
