date,market,crop,quantity_sold,selling_price
2024-12-01,abuja,maize,4105,381.7339865188194
2024-12-02,abuja,maize,4847,375.7850674392765
2024-12-03,abuja,maize,4260,374.5737614642714
2024-12-04,abuja,maize,4421,345.0453453152796
2024-12-05,abuja,maize,3459,412.5963859690716
2024-12-06,abuja,maize,5207,365.67236499755086
2024-12-07,abuja,maize,3381,375.16923180217424
2024-12-08,abuja,maize,3092,355.90346732483664
2024-12-09,abuja,maize,3486,336.6004347710277
2024-12-10,abuja,maize,2556,409.61704952951214
2024-12-11,abuja,maize,3244,361.7382128464995
2024-12-12,abuja,maize,4098,440.6442104215598
2024-12-13,abuja,maize,2706,390.01682144361934
2024-12-14,abuja,maize,4576,364.8907856369937
2024-12-15,abuja,maize,4655,395.5969724364997
2024-12-16,abuja,maize,3598,347.45097937843065
2024-12-17,abuja,maize,3605,347.7264945787079
2024-12-18,abuja,maize,4969,368.9571797437002
2024-12-19,abuja,maize,4017,360.88749098595
2024-12-20,abuja,maize,3824,364.08510129194553
2024-12-21,abuja,maize,4002,364.34018110874405
2024-12-22,abuja,maize,3365,382.8366261104417
2024-12-23,abuja,maize,3931,398.25507955280574
2024-12-24,abuja,maize,4041,384.7251324183722
2024-12-25,abuja,maize,3140,381.03083942817915
2024-12-26,abuja,maize,3604,371.4644693492201
2024-12-27,abuja,maize,4024,326.1791732320627
2024-12-28,abuja,maize,3986,379.3151471142031
2024-12-29,abuja,maize,4700,365.0390038384382
2024-12-30,abuja,maize,4318,385.1635038570572
2024-12-31,abuja,maize,4990,378.4646868174412
2023-01-01,minna,maize,3696,269.7038290000733
2023-01-02,minna,maize,3951,269.3397777561651
2023-01-03,minna,maize,4614,259.0268895426601
2023-01-04,minna,maize,5083,278.2941311861054
2023-01-05,minna,maize,5532,296.0164752347413
2023-01-06,minna,maize,4597,297.82238728160195
2023-01-07,minna,maize,4194,308.63789598127687
2023-01-08,minna,maize,3549,303.791752872007
2023-01-09,minna,maize,4085,311.0059556614192
2023-01-10,minna,maize,3035,314.1015352305227
2023-01-11,minna,maize,2578,272.26036704324355
2023-01-12,minna,maize,4623,332.18565773150493
2023-01-13,minna,maize,4093,294.47046770261176
2023-01-14,minna,maize,3352,270.5341630020695
2023-01-15,minna,maize,3808,325.2764047963287
2023-01-16,minna,maize,3566,307.6539165210434
2023-01-17,minna,maize,4083,274.40505860199636
2023-01-18,minna,maize,4533,314.3754931464544
2023-01-19,minna,maize,4349,262.79059820462555
2023-01-20,minna,maize,3239,302.0023088238084
2023-01-21,minna,maize,4587,294.66702953226945
2023-01-22,minna,maize,4072,314.26677958191016
2023-01-23,minna,maize,4426,292.8924300864749
2023-01-24,minna,maize,1831,326.933101421481
2023-01-25,minna,maize,3191,278.9203693971724
2023-01-26,minna,maize,4077,294.9676573455963
2023-01-27,minna,maize,3878,312.28308860282976
2023-01-28,minna,maize,5330,303.1925865574128
2023-01-29,minna,maize,4496,316.06006388075593
2023-01-30,minna,maize,5199,305.07417231755744
2023-01-31,minna,maize,3245,309.7386578164235
2023-02-01,minna,maize,4240,305.45451471207355
2023-02-02,minna,maize,4256,299.9522115165565
2023-02-03,minna,maize,5606,317.5363259855341
2023-02-04,minna,maize,4064,304.3226903752007
2023-02-05,minna,maize,3269,308.9896924474553
2023-02-06,minna,maize,2984,334.43244093707017
2023-02-07,minna,maize,3520,331.80269798854954
2023-02-08,minna,maize,5121,297.84749056180374
2023-02-09,minna,maize,2898,311.09283030905
2023-02-10,minna,maize,4564,301.56511739741404
2023-02-11,minna,maize,4326,280.4848929338759
2023-02-12,minna,maize,4006,295.4153541574773
2023-02-13,minna,maize,2829,305.30289203323946
2023-02-14,minna,maize,4761,295.2291712491365
2023-02-15,minna,maize,4838,343.12974105716296
2023-02-16,minna,maize,3530,320.12692297561074
2023-02-17,minna,maize,2505,321.6875747058694
2023-02-18,minna,maize,3587,298.86379714206595
2023-02-19,minna,maize,2258,311.5444352900826
2023-02-20,minna,maize,4507,305.8193167936831
2023-02-21,minna,maize,3879,305.07769951151
2023-02-22,minna,maize,3705,318.67399689048665
2023-02-23,minna,maize,4204,316.9334731799894
2023-02-24,minna,maize,3884,351.33377076671724
2023-02-25,minna,maize,2730,334.8673192352752
2023-02-26,minna,maize,3299,310.04235343663925
2023-02-27,minna,maize,2071,302.6539085330504
2023-02-28,minna,maize,4796,298.77226862673
2023-03-01,minna,maize,4027,316.9941574231236
2023-03-02,minna,maize,3116,276.16083408650246
2023-03-03,minna,maize,5515,337.28610952788245
2023-03-04,minna,maize,3243,318.44110334669006
2023-03-05,minna,maize,3819,329.70440352405075
2023-03-06,minna,maize,3213,323.680931167627
2023-03-07,minna,maize,2844,316.7019834468577
2023-03-08,minna,maize,5297,307.16829169439035
2023-03-09,minna,maize,5578,344.9192568517046
2023-03-10,minna,maize,4958,339.09070919584127
2023-03-11,minna,maize,4171,352.8410679834666
2023-03-12,minna,maize,4943,323.37271129646075
2023-03-13,minna,maize,4886,343.82298634394675
2023-03-14,minna,maize,4406,344.9292453653371
2023-03-15,minna,maize,3704,353.25064973938896
2023-03-16,minna,maize,3564,304.75621631535876
2023-03-17,minna,maize,4620,370.5258705302514
2023-03-18,minna,maize,4122,374.61579736240134
2023-03-19,minna,maize,3870,333.5363552842778
2023-03-20,minna,maize,3677,315.1007691772755
2023-03-21,minna,maize,4343,309.7885898282825
2023-03-22,minna,maize,1936,357.5002499752346
2023-03-23,minna,maize,5340,333.98588253210556
2023-03-24,minna,maize,4631,351.4551081401886
2023-03-25,minna,maize,3632,339.138054827375
2023-03-26,minna,maize,3791,351.75199867079516
2023-03-27,minna,maize,2969,335.958199795471
2023-03-28,minna,maize,3988,334.0673323962777
2023-03-29,minna,maize,3799,361.4010969465512
2023-03-30,minna,maize,2635,384.01862579472873
2023-03-31,minna,maize,4339,319.3648059559461
2023-04-01,minna,maize,3755,326.8875244059492
2023-04-02,minna,maize,4126,366.8493412960054
2023-04-03,minna,maize,4641,328.2520656687077
2023-04-04,minna,maize,4210,325.85642164863646
2023-04-05,minna,maize,3964,345.2643726151731
2023-04-06,minna,maize,4024,350.07754530739174
2023-04-07,minna,maize,4062,338.2277117041995
2023-04-08,minna,maize,3900,313.9124711394403
2023-04-09,minna,maize,3410,347.55042933838183
2023-04-10,minna,maize,4564,368.2932514305425
2023-04-11,minna,maize,4314,335.2247673964281
2023-04-12,minna,maize,4795,347.05038641834267
2023-04-13,minna,maize,4775,369.7602203811632
2023-04-14,minna,maize,3375,346.43723750212297
2023-04-15,minna,maize,3634,348.64846198345367
2023-04-16,minna,maize,3616,346.81727753867057
2023-04-17,minna,maize,4130,362.3185306304602
2023-04-18,minna,maize,4428,332.66292647541275
2023-04-19,minna,maize,4620,336.7899670621516
2023-04-20,minna,maize,3377,333.0211410450453
2023-04-21,minna,maize,4096,360.19529242450113
2023-04-22,minna,maize,3158,338.3371986230753
2023-04-23,minna,maize,4758,354.4415299614917
2023-04-24,minna,maize,4124,311.16958067924446
2023-04-25,minna,maize,3779,359.6131000235894
2023-04-26,minna,maize,4322,358.09318970389745
2023-04-27,minna,maize,4805,344.0974794624297
2023-04-28,minna,maize,5436,347.52838794755
2023-04-29,minna,maize,4617,337.34886426547035
2023-04-30,minna,maize,2958,366.86620939670246
2023-05-01,minna,maize,3073,323.6473182940791
2023-05-02,minna,maize,5230,345.2014973246827
2023-05-03,minna,maize,4340,344.2116356813731
2023-05-04,minna,maize,3563,332.124356226835
2023-05-05,minna,maize,4034,295.89406131539175
2023-05-06,minna,maize,4562,350.2035697448226
2023-05-07,minna,maize,3405,336.7372599667205
2023-05-08,minna,maize,3129,357.8163529327324
2023-05-09,minna,maize,3985,328.9615858897355
2023-05-10,minna,maize,3920,306.0975353524766
2023-05-11,minna,maize,2881,348.234081196089
2023-05-12,minna,maize,3963,367.9883096873594
2023-05-13,minna,maize,4614,361.61119039764515
2023-05-14,minna,maize,2723,320.02517468751165
2023-05-15,minna,maize,2930,378.071372335349
2023-05-16,minna,maize,4395,348.88290245167536
2023-05-17,minna,maize,6111,370.06639069214975
2023-05-18,minna,maize,3635,329.52009600833924
2023-05-19,minna,maize,4299,352.57762642094144
2023-05-20,minna,maize,3768,331.6992116900376
2023-05-21,minna,maize,5753,363.27948457323254
2023-05-22,minna,maize,3964,343.67631367498745
2023-05-23,minna,maize,4946,383.28570538139326
2023-05-24,minna,maize,2429,328.85639582326075
2023-05-25,minna,maize,3008,371.89270854016627
2023-05-26,minna,maize,4474,343.98838661053753
2023-05-27,minna,maize,5243,329.1975818588899
2023-05-28,minna,maize,3676,306.666926414154
2023-05-29,minna,maize,2929,360.5665546724424
2023-05-30,minna,maize,2744,361.74400324038834
2023-05-31,minna,maize,3282,313.19163842104155
2023-06-01,minna,maize,3184,358.99626608580274
2023-06-02,minna,maize,4858,359.57596688806996
2023-06-03,minna,maize,4115,360.47140938440555
2023-06-04,minna,maize,2517,327.5750914586533
2023-06-05,minna,maize,4036,369.2802818312413
2023-06-06,minna,maize,2683,372.0438931798233
2023-06-07,minna,maize,2996,374.51983247695557
2023-06-08,minna,maize,3682,337.19579722861613
2023-06-09,minna,maize,5269,323.8851246908157
2023-06-10,minna,maize,3698,350.2246394162602
2023-06-11,minna,maize,4664,326.1853749440536
2023-06-12,minna,maize,3428,331.91400680556853
2023-06-13,minna,maize,4550,315.8158417185511
2023-06-14,minna,maize,3193,343.0322328679896
2023-06-15,minna,maize,5003,359.32447355807096
2023-06-16,minna,maize,3487,322.2625880052062
2023-06-17,minna,maize,3771,309.09734557559034
2023-06-18,minna,maize,3658,340.05486744902555
2023-06-19,minna,maize,5115,338.0429134708821
2023-06-20,minna,maize,3882,363.11171772740255
2023-06-21,minna,maize,3269,332.8373376820367
2023-06-22,minna,maize,4006,316.2932012657758
2023-06-23,minna,maize,4962,358.55214319041016
2023-06-24,minna,maize,4403,309.9407731315929
2023-06-25,minna,maize,4447,313.6770761151711
2023-06-26,minna,maize,4744,328.0184012501867
2023-06-27,minna,maize,4315,362.4637829404165
2023-06-28,minna,maize,5355,311.279666759395
2023-06-29,minna,maize,4646,344.8978507816714
2023-06-30,minna,maize,4443,306.08449215738676
2023-07-01,minna,maize,5077,366.7666133875483
2023-07-02,minna,maize,2574,332.559957926875
2023-07-03,minna,maize,4233,340.01905314543234
2023-07-04,minna,maize,3345,340.8227632327592
2023-07-05,minna,maize,3357,347.7215394519355
2023-07-06,minna,maize,4414,325.4438598126172
2023-07-07,minna,maize,4087,294.8385790964172
2023-07-08,minna,maize,5905,333.4818546359977
2023-07-09,minna,maize,3426,307.92393533407403
2023-07-10,minna,maize,5143,368.10375748192007
2023-07-11,minna,maize,4616,334.2247888435477
2023-07-12,minna,maize,3303,313.81456369156086
2023-07-13,minna,maize,4129,291.28635820014347
2023-07-14,minna,maize,3410,301.1265636126661
2023-07-15,minna,maize,4284,331.8591966483463
2023-07-16,minna,maize,5479,311.1514764218685
2023-07-17,minna,maize,5133,303.0234452795834
2023-07-18,minna,maize,5591,335.0761876839834
2023-07-19,minna,maize,2762,324.0988123482063
2023-07-20,minna,maize,3307,344.16372951640915
2023-07-21,minna,maize,3754,323.0555214242923
2023-07-22,minna,maize,3412,284.62608803154484
2023-07-23,minna,maize,3452,343.2947344188666
2023-07-24,minna,maize,5215,334.99185577194555
2023-07-25,minna,maize,4407,355.8737454990959
2023-07-26,minna,maize,4306,365.622794886929
2023-07-27,minna,maize,4967,327.0974910474742
2023-07-28,minna,maize,2349,343.307639196111
2023-07-29,minna,maize,3107,308.8602313298992
2023-07-30,minna,maize,3411,309.9339092553031
2023-07-31,minna,maize,2807,313.3565050425118
2023-08-01,minna,maize,3668,325.799600369145
2023-08-02,minna,maize,4473,305.26981809150277
2023-08-03,minna,maize,3946,334.4801655971247
2023-08-04,minna,maize,4594,295.2212456685998
2023-08-05,minna,maize,3343,319.44502898702234
2023-08-06,minna,maize,4536,348.1021878436415
2023-08-07,minna,maize,3113,379.23204664847515
2023-08-08,minna,maize,2988,300.67315032318453
2023-08-09,minna,maize,5396,322.64669824500726
2023-08-10,minna,maize,4125,334.38879223118863
2023-08-11,minna,maize,2688,368.6840487591445
2023-08-12,minna,maize,3039,301.66932290954867
2023-08-13,minna,maize,4629,357.05673027688124
2023-08-14,minna,maize,4933,346.1723746150987
2023-08-15,minna,maize,3212,331.97944923420624
2023-08-16,minna,maize,4038,329.40099941428133
2023-08-17,minna,maize,3201,326.1227444429104
2023-08-18,minna,maize,3378,325.69309791809775
2023-08-19,minna,maize,4933,289.82045777794065
2023-08-20,minna,maize,2971,310.0391937949696
2023-08-21,minna,maize,2910,331.32771390158746
2023-08-22,minna,maize,3894,313.8824246359337
2023-08-23,minna,maize,3715,345.6163509912673
2023-08-24,minna,maize,3655,309.12632750550216
2023-08-25,minna,maize,3126,285.7332864573711
2023-08-26,minna,maize,3884,308.9612848540363
2023-08-27,minna,maize,5280,279.6175186194954
2023-08-28,minna,maize,3837,299.5529017034404
2023-08-29,minna,maize,4939,320.83670543394754
2023-08-30,minna,maize,4769,309.07207633050365
2023-08-31,minna,maize,4184,272.8656995205557
2023-09-01,minna,maize,4164,336.98190890213436
2023-09-02,minna,maize,5410,276.673496931394
2023-09-03,minna,maize,3015,328.86209520684054
2023-09-04,minna,maize,5234,296.0690912943855
2023-09-05,minna,maize,5392,350.93664414391105
2023-09-06,minna,maize,4861,315.5950313229547
2023-09-07,minna,maize,5012,274.02248029618977
2023-09-08,minna,maize,5255,301.94214636772335
2023-09-09,minna,maize,5201,320.12889371292795
2023-09-10,minna,maize,3285,298.8655662213529
2023-09-11,minna,maize,4266,297.034989129525
2023-09-12,minna,maize,3265,258.6716525051911
2023-09-13,minna,maize,3709,317.21077414128115
2023-09-14,minna,maize,4056,328.9702968651279
2023-09-15,minna,maize,4311,348.26383138583265
2023-09-16,minna,maize,5443,285.8587182446853
2023-09-17,minna,maize,4001,309.1189903332146
2023-09-18,minna,maize,4509,327.9351751835636
2023-09-19,minna,maize,3213,280.8654588211914
2023-09-20,minna,maize,3015,315.6382813274636
2023-09-21,minna,maize,4783,322.13146937083263
2023-09-22,minna,maize,4541,328.3279201675884
2023-09-23,minna,maize,2784,281.94272501589757
2023-09-24,minna,maize,4225,292.2550435376248
2023-09-25,minna,maize,3016,293.1060044753554
2023-09-26,minna,maize,4587,298.8167122896135
2023-09-27,minna,maize,5734,271.9009209330971
2023-09-28,minna,maize,3553,263.68970837395767
2023-09-29,minna,maize,4162,309.7795139175179
2023-09-30,minna,maize,4638,277.0901868903709
2023-10-01,minna,maize,4933,283.89489438106295
2023-10-02,minna,maize,3811,302.5264875027306
2023-10-03,minna,maize,2898,303.9095885970158
2023-10-04,minna,maize,2896,298.0778375028912
2023-10-05,minna,maize,4074,300.1886753495727
2023-10-06,minna,maize,3367,265.827733043818
2023-10-07,minna,maize,2877,234.82252660035542
2023-10-08,minna,maize,5846,322.6646661929559
2023-10-09,minna,maize,2392,332.7614809437524
2023-10-10,minna,maize,4236,291.2846442535346
2023-10-11,minna,maize,4900,302.18462860274957
2023-10-12,minna,maize,5234,289.0629989445544
2023-10-13,minna,maize,5552,330.26631055548347
2023-10-14,minna,maize,3504,302.7890547471853
2023-10-15,minna,maize,5115,287.23304953523126
2023-10-16,minna,maize,3303,271.3094049204164
2023-10-17,minna,maize,2964,285.2628571712426
2023-10-18,minna,maize,3908,256.3926032769344
2023-10-19,minna,maize,3453,286.81186751927675
2023-10-20,minna,maize,4898,310.056764552999
2023-10-21,minna,maize,3340,290.91209258684273
2023-10-22,minna,maize,3931,271.4529673823498
2023-10-23,minna,maize,4601,272.56717199208913
2023-10-24,minna,maize,3618,289.50856278444707
2023-10-25,minna,maize,4858,271.19440379848885
2023-10-26,minna,maize,4271,274.65016094843816
2023-10-27,minna,maize,3149,276.5240886409151
2023-10-28,minna,maize,4693,254.40480213510148
2023-10-29,minna,maize,3578,287.09677455516254
2023-10-30,minna,maize,4366,268.3184276603421
2023-10-31,minna,maize,3827,302.26191713963925
2023-11-01,minna,maize,4407,314.6253043522755
2023-11-02,minna,maize,4547,275.8125641198611
2023-11-03,minna,maize,4620,253.0576218784195
2023-11-04,minna,maize,4008,267.54208172264237
2023-11-05,minna,maize,5210,270.3911344403411
2023-11-06,minna,maize,4376,262.9709666208809
2023-11-07,minna,maize,4359,305.53126228431836
2023-11-08,minna,maize,4086,235.1737372892637
2023-11-09,minna,maize,4472,304.8695216051375
2023-11-10,minna,maize,3843,290.6210378418784
2023-11-11,minna,maize,4794,282.48672290963793
2023-11-12,minna,maize,4105,295.96631105181154
2023-11-13,minna,maize,4831,266.569954396147
2023-11-14,minna,maize,3525,302.27099698534494
2023-11-15,minna,maize,2590,287.4895090978563
2023-11-16,minna,maize,5494,233.26878121692414
2023-11-17,minna,maize,3326,298.6425102298281
2023-11-18,minna,maize,4116,251.72717159325245
2023-11-19,minna,maize,3906,301.11474311731587
2023-11-20,minna,maize,5436,257.16117291174834
2023-11-21,minna,maize,3300,284.81360136161084
2023-11-22,minna,maize,4490,297.8652741577851
2023-11-23,minna,maize,3832,269.45671979143555
2023-11-24,minna,maize,3741,273.2966135984795
2023-11-25,minna,maize,5128,279.0544372900186
2023-11-26,minna,maize,3312,262.8290370043555
2023-11-27,minna,maize,4024,255.787457551841
2023-11-28,minna,maize,4575,268.73828256360514
2023-11-29,minna,maize,5204,311.49313277099384
2023-11-30,minna,maize,4544,267.2118881010288
2023-12-01,minna,maize,3825,282.24701075545374
2023-12-02,minna,maize,5979,278.3707384936026
2023-12-03,minna,maize,5403,281.9478177819106
2023-12-04,minna,maize,4665,267.44423085908454
2023-12-05,minna,maize,5267,278.70460167235666
2023-12-06,minna,maize,4298,248.37740065614392
2023-12-07,minna,maize,4864,243.66054545987777
2023-12-08,minna,maize,4271,262.41353867501766
2023-12-09,minna,maize,4780,250.86575200110772
2023-12-10,minna,maize,3041,251.41220651916754
2023-12-11,minna,maize,4334,276.21763524566404
2023-12-12,minna,maize,4627,231.59274809851948
2023-12-13,minna,maize,4097,296.09837678038
2023-12-14,minna,maize,4295,245.17913756686463
2023-12-15,minna,maize,3523,279.03684626692274
2023-12-16,minna,maize,5433,272.98391426979447
2023-12-17,minna,maize,3591,306.8553623343519
2023-12-18,minna,maize,4950,250.3303268576282
2023-12-19,minna,maize,3278,265.0916571641305
2023-12-20,minna,maize,4049,293.9896829060685
2023-12-21,minna,maize,4412,282.32461800285404
2023-12-22,minna,maize,3496,255.21653211949504
2023-12-23,minna,maize,4165,283.53271679755073
2023-12-24,minna,maize,5721,292.44002216747015
2023-12-25,minna,maize,4708,276.1530431947396
2023-12-26,minna,maize,3899,318.3274432525471
2023-12-27,minna,maize,4417,271.5032383508786
2023-12-28,minna,maize,3976,279.77431787920466
2023-12-29,minna,maize,5008,284.96341161125736
2023-12-30,minna,maize,4282,259.1370736336906
2023-12-31,minna,maize,3743,317.9380528439833
2024-01-01,minna,maize,5519,290.379311502052
2024-01-02,minna,maize,2849,261.5980807318953
2024-01-03,minna,maize,3780,284.351360500109
2024-01-04,minna,maize,4195,290.8892107686183
2024-01-05,minna,maize,5602,283.0529615009614
2024-01-06,minna,maize,4665,245.93363549996764
2024-01-07,minna,maize,2905,264.3041970376491
2024-01-08,minna,maize,3966,274.6140030778908
2024-01-09,minna,maize,3715,267.40156798905247
2024-01-10,minna,maize,4855,244.38821633330974
2024-01-11,minna,maize,4338,258.8212767688847
2024-01-12,minna,maize,4035,286.5698901067254
2024-01-13,minna,maize,4461,282.80063737416634
2024-01-14,minna,maize,5111,264.6917879536792
2024-01-15,minna,maize,2526,277.50334173229925
